booking_id,user_id,show_id,booking_date,total_tickets,payment_status,booking_status,ticket_price,movie_id,theatre_id,seats_booked,show_time,theatre_name
BK_606,US_2,SH_7710,"2024-09-05 1:02:47",3,Failed,Cancelled,250,MV_6,TH_1,3,09:00:00,"Miraj Cinemas"
BK_607,US_5,SH_7088,"2025-07-03 21:00:28",2,Completed,Successful,450,MV_7,TH_2,2,12:30:00,"PVR Cinemas"
BK_608,US_1,SH_5563,"2025-11-20 21:03:12",3,Completed,Successful,600,MV_8,TH_3,3,15:00:00,"Carnival Cinemas"
BK_609,US_2,SH_9463,"2024-08-13 10:23:05",1,Completed,Successful,800,MV_9,TH_4,1,18:30:00,Cinepolis
BK_610,US_2,SH_6129,"2024-06-10 17:01:29",1,Completed,Successful,500,MV_10,TH_5,1,21:45:00,"Wave Cinemas"
BK_611,US_2,SH_7366,"2025-04-22 12:49:23",4,Pending,Pending,250,MV_1,TH_1,4,09:00:00,"PVR Cinemas"
BK_612,US_1,SH_3484,"2024-07-09 14:04:37",2,Completed,Successful,450,MV_2,TH_2,2,12:30:00,"Carnival Cinemas"
BK_613,US_2,SH_344,"2024-01-21 8:18:43",4,Completed,Successful,600,MV_3,TH_3,4,15:00:00,Cinepolis
BK_614,US_7,SH_3218,"2025-01-08 12:50:20",1,Completed,Successful,800,MV_4,TH_4,1,18:30:00,"Wave Cinemas"
BK_615,US_2,SH_2377,"2024-02-03 3:46:47",3,Completed,Successful,500,MV_5,TH_5,3,21:45:00,INOX
BK_616,US_2,SH_3438,"2024-05-22 18:27:26",3,Completed,Successful,250,MV_6,TH_1,3,09:00:00,"Miraj Cinemas"
BK_617,US_4,SH_9314,"2024-01-02 22:04:55",1,Failed,Cancelled,450,MV_7,TH_2,1,12:30:00,"PVR Cinemas"
BK_618,US_2,SH_6312,"2025-04-13 16:46:54",2,Completed,Successful,600,MV_8,TH_3,2,15:00:00,"Carnival Cinemas"
BK_619,US_2,SH_9491,"2025-02-21 2:19:33",2,Completed,Successful,800,MV_9,TH_4,2,18:30:00,Cinepolis
BK_620,US_2,SH_303,"2024-12-16 14:43:08",2,Completed,Successful,500,MV_10,TH_5,2,21:45:00,"Wave Cinemas"
BK_621,US_1,SH_7523,"2025-02-04 9:50:57",3,Completed,Successful,250,MV_1,TH_1,3,09:00:00,"PVR Cinemas"
BK_622,US_3,SH_8965,"2025-08-28 7:57:34",4,Completed,Successful,450,MV_2,TH_2,4,12:30:00,"Carnival Cinemas"
BK_623,US_2,SH_6179,"2024-12-14 23:49:34",4,Completed,Successful,600,MV_3,TH_3,4,15:00:00,Cinepolis
BK_624,US_4,SH_2664,"2025-08-23 16:16:35",2,Completed,Successful,800,MV_4,TH_4,2,18:30:00,"Wave Cinemas"
BK_625,US_3,SH_5046,"2024-06-09 8:08:54",3,Completed,Successful,500,MV_5,TH_5,3,21:45:00,INOX
BK_626,US_3,SH_3808,"2025-03-30 1:45:28",2,Pending,Pending,250,MV_6,TH_1,2,09:00:00,"Miraj Cinemas"
BK_627,US_1,SH_4553,"2024-07-26 1:16:52",1,Completed,Successful,450,MV_7,TH_2,1,12:30:00,"PVR Cinemas"
BK_628,US_5,SH_4453,"2025-01-09 21:25:50",2,Completed,Successful,600,MV_8,TH_3,2,15:00:00,"Carnival Cinemas"
BK_629,US_3,SH_60,"2025-07-20 1:17:13",4,Completed,Successful,800,MV_9,TH_4,4,18:30:00,Cinepolis
BK_630,US_3,SH_5127,"2024-12-21 9:38:23",3,Failed,Cancelled,500,MV_10,TH_5,3,21:45:00,"Wave Cinemas"
BK_631,US_4,SH_8885,"2025-12-25 18:50:47",2,Completed,Successful,250,MV_1,TH_1,2,09:00:00,"PVR Cinemas"
BK_632,US_1,SH_2887,"2025-09-25 21:47:24",3,Completed,Successful,450,MV_2,TH_2,3,12:30:00,"Carnival Cinemas"
BK_633,US_1,SH_5193,"2024-09-29 8:39:33",4,Completed,Successful,600,MV_3,TH_3,4,15:00:00,Cinepolis
BK_634,US_5,SH_8289,"2024-04-22 10:56:49",3,Completed,Successful,800,MV_4,TH_4,3,18:30:00,"Wave Cinemas"
BK_635,US_2,SH_3904,"2024-10-21 6:28:03",3,Completed,Successful,500,MV_5,TH_5,3,21:45:00,INOX
BK_636,US_4,SH_9361,"2025-10-21 2:07:36",2,Completed,Successful,250,MV_6,TH_1,2,09:00:00,"Miraj Cinemas"
BK_637,US_4,SH_7413,"2025-01-16 3:56:51",3,Completed,Successful,450,MV_7,TH_2,3,12:30:00,"PVR Cinemas"
BK_638,US_2,SH_9028,"2024-11-19 4:07:39",4,Completed,Successful,600,MV_8,TH_3,4,15:00:00,"Carnival Cinemas"
BK_639,US_3,SH_8270,"2025-10-24 19:11:22",2,Completed,Successful,800,MV_9,TH_4,2,18:30:00,Cinepolis
BK_640,US_5,SH_1285,"2024-08-08 17:33:08",4,Completed,Successful,500,MV_10,TH_5,4,21:45:00,"Wave Cinemas"
BK_641,US_2,SH_6188,"2024-05-03 14:54:47",4,Completed,Successful,250,MV_1,TH_1,4,09:00:00,"PVR Cinemas"
BK_642,US_1,SH_941,"2025-04-09 14:27:25",2,Completed,Successful,450,MV_2,TH_2,2,12:30:00,"Carnival Cinemas"
BK_643,US_2,SH_1800,"2025-12-13 9:54:27",3,Completed,Successful,600,MV_3,TH_3,3,15:00:00,Cinepolis
BK_644,US_1,SH_3196,"2025-06-25 15:17:04",4,Completed,Successful,800,MV_4,TH_4,4,18:30:00,"Wave Cinemas"
BK_645,US_2,SH_9240,"2025-10-02 6:22:31",4,Completed,Successful,500,MV_5,TH_5,4,21:45:00,INOX
BK_646,US_1,SH_3334,"2024-06-29 23:33:31",2,Failed,Cancelled,250,MV_6,TH_1,2,09:00:00,"Miraj Cinemas"
BK_647,US_6,SH_6673,"2025-01-03 0:28:39",1,Completed,Successful,450,MV_7,TH_2,1,12:30:00,"PVR Cinemas"
BK_648,US_3,SH_8297,"2024-02-19 17:33:13",2,Completed,Successful,600,MV_8,TH_3,2,15:00:00,"Carnival Cinemas"
BK_649,US_3,SH_894,"2024-01-13 21:20:21",2,Completed,Successful,800,MV_9,TH_4,2,18:30:00,Cinepolis
BK_650,US_4,SH_1395,"2024-07-02 11:31:24",3,Completed,Successful,500,MV_10,TH_5,3,21:45:00,"Wave Cinemas"
BK_651,US_1,SH_7342,"2025-03-01 16:32:37",3,Completed,Successful,250,MV_1,TH_1,3,09:00:00,"PVR Cinemas"
BK_652,US_5,SH_7091,"2025-06-30 20:50:18",2,Completed,Successful,450,MV_2,TH_2,2,12:30:00,"Carnival Cinemas"
BK_653,US_6,SH_3615,"2025-02-20 13:09:25",3,Completed,Successful,600,MV_3,TH_3,3,15:00:00,Cinepolis
BK_654,US_4,SH_2117,"2024-05-16 14:39:16",4,Completed,Successful,800,MV_4,TH_4,4,18:30:00,"Wave Cinemas"
BK_655,US_3,SH_7186,"2025-05-31 22:56:04",3,Failed,Cancelled,500,MV_5,TH_5,3,21:45:00,INOX
BK_656,US_5,SH_1226,"2024-10-02 20:49:15",1,Completed,Successful,250,MV_6,TH_1,1,09:00:00,"Miraj Cinemas"
BK_657,US_1,SH_1408,"2024-11-17 6:51:42",2,Completed,Successful,450,MV_7,TH_2,2,12:30:00,"PVR Cinemas"
BK_658,US_3,SH_8477,"2024-09-11 14:42:23",1,Completed,Successful,600,MV_8,TH_3,1,15:00:00,"Carnival Cinemas"
BK_659,US_1,SH_6010,"2025-01-01 15:41:12",2,Completed,Successful,800,MV_9,TH_4,2,18:30:00,Cinepolis
BK_660,US_1,SH_1373,"2024-02-29 0:30:13",1,Completed,Successful,500,MV_10,TH_5,1,21:45:00,"Wave Cinemas"
BK_661,US_2,SH_2411,"2025-09-17 17:31:32",2,Pending,Pending,250,MV_1,TH_1,2,09:00:00,"PVR Cinemas"
BK_662,US_4,SH_5446,"2024-01-02 16:57:30",2,Completed,Successful,450,MV_2,TH_2,2,12:30:00,"Carnival Cinemas"
BK_663,US_4,SH_7999,"2024-02-23 10:48:41",4,Completed,Successful,600,MV_3,TH_3,4,15:00:00,Cinepolis
BK_664,US_6,SH_3044,"2024-07-20 6:23:09",3,Completed,Successful,800,MV_4,TH_4,3,18:30:00,"Wave Cinemas"
BK_665,US_3,SH_8186,"2024-09-23 0:27:12",1,Pending,Pending,500,MV_5,TH_5,1,21:45:00,INOX
BK_666,US_1,SH_384,"2024-08-11 18:30:31",2,Completed,Successful,250,MV_6,TH_1,2,09:00:00,"Miraj Cinemas"
BK_667,US_4,SH_3418,"2024-06-06 7:30:52",2,Failed,Cancelled,450,MV_7,TH_2,2,12:30:00,"PVR Cinemas"
BK_668,US_2,SH_2420,"2025-01-19 15:52:16",4,Failed,Cancelled,600,MV_8,TH_3,4,15:00:00,"Carnival Cinemas"
BK_669,US_3,SH_6720,"2025-07-24 4:52:36",1,Completed,Successful,800,MV_9,TH_4,1,18:30:00,Cinepolis
BK_670,US_2,SH_6666,"2025-01-22 5:24:13",3,Pending,Pending,500,MV_10,TH_5,3,21:45:00,"Wave Cinemas"
BK_671,US_3,SH_9642,"2024-02-09 18:27:08",2,Completed,Successful,250,MV_1,TH_1,2,09:00:00,"PVR Cinemas"
BK_672,US_2,SH_5425,"2025-11-05 18:43:09",4,Completed,Successful,450,MV_2,TH_2,4,12:30:00,"Carnival Cinemas"
BK_673,US_2,SH_2890,"2025-10-15 23:14:48",4,Completed,Successful,600,MV_3,TH_3,4,15:00:00,Cinepolis
BK_674,US_3,SH_5787,"2024-07-29 19:28:06",4,Completed,Successful,800,MV_4,TH_4,4,18:30:00,"Wave Cinemas"
BK_675,US_4,SH_3512,"2024-11-11 11:32:54",4,Completed,Successful,500,MV_5,TH_5,4,21:45:00,INOX
BK_676,US_2,SH_9415,"2025-01-10 3:48:44",1,Completed,Successful,250,MV_6,TH_1,1,09:00:00,"Miraj Cinemas"
BK_677,US_3,SH_8827,"2025-07-24 6:37:05",4,Completed,Successful,450,MV_7,TH_2,4,12:30:00,"PVR Cinemas"
BK_678,US_3,SH_3049,"2024-11-18 10:40:00",2,Completed,Successful,600,MV_8,TH_3,2,15:00:00,"Carnival Cinemas"
BK_679,US_2,SH_9426,"2025-02-25 7:37:16",1,Completed,Successful,800,MV_9,TH_4,1,18:30:00,Cinepolis
BK_680,US_4,SH_6734,"2025-03-16 18:36:13",4,Pending,Pending,500,MV_10,TH_5,4,21:45:00,"Wave Cinemas"
BK_681,US_2,SH_8258,"2024-01-10 22:14:10",1,Completed,Successful,250,MV_1,TH_1,1,09:00:00,"PVR Cinemas"
BK_682,US_3,SH_7533,"2025-06-28 11:53:52",4,Completed,Successful,450,MV_2,TH_2,4,12:30:00,"Carnival Cinemas"
BK_683,US_1,SH_8803,"2024-01-26 4:14:55",2,Completed,Successful,600,MV_3,TH_3,2,15:00:00,Cinepolis
BK_684,US_1,SH_9208,"2025-10-28 0:32:31",4,Completed,Successful,800,MV_4,TH_4,4,18:30:00,"Wave Cinemas"
BK_685,US_3,SH_3794,"2024-05-16 4:15:45",1,Completed,Successful,500,MV_5,TH_5,1,21:45:00,INOX
BK_686,US_4,SH_2495,"2024-08-11 8:18:40",4,Completed,Successful,250,MV_6,TH_1,4,09:00:00,"Miraj Cinemas"
BK_687,US_1,SH_1801,"2025-04-28 8:37:00",2,Failed,Cancelled,450,MV_7,TH_2,2,12:30:00,"PVR Cinemas"
BK_688,US_2,SH_228,"2024-01-09 11:23:03",2,Completed,Successful,600,MV_8,TH_3,2,15:00:00,"Carnival Cinemas"
BK_689,US_2,SH_6063,"2024-02-26 18:04:05",4,Completed,Successful,800,MV_9,TH_4,4,18:30:00,Cinepolis
BK_690,US_4,SH_4302,"2025-03-09 11:57:14",3,Completed,Successful,500,MV_10,TH_5,3,21:45:00,"Wave Cinemas"
BK_691,US_1,SH_8521,"2024-09-01 15:23:40",1,Completed,Successful,250,MV_1,TH_1,1,09:00:00,"PVR Cinemas"
BK_692,US_2,SH_352,"2025-05-19 20:21:38",1,Completed,Successful,450,MV_2,TH_2,1,12:30:00,"Carnival Cinemas"
BK_693,US_5,SH_2505,"2024-02-19 22:33:01",1,Completed,Successful,600,MV_3,TH_3,1,15:00:00,Cinepolis
BK_694,US_3,SH_6885,"2024-11-19 12:19:00",4,Failed,Cancelled,800,MV_4,TH_4,4,18:30:00,"Wave Cinemas"
BK_695,US_2,SH_7121,"2025-07-06 7:23:10",2,Pending,Pending,500,MV_5,TH_5,2,21:45:00,INOX
BK_696,US_3,SH_8190,"2024-01-24 0:18:00",3,Completed,Successful,250,MV_6,TH_1,3,09:00:00,"Miraj Cinemas"
BK_697,US_2,SH_1671,"2024-03-31 16:42:03",2,Completed,Successful,450,MV_7,TH_2,2,12:30:00,"PVR Cinemas"
BK_698,US_3,SH_2466,"2024-11-15 15:58:10",1,Completed,Successful,600,MV_8,TH_3,1,15:00:00,"Carnival Cinemas"
BK_699,US_3,SH_6386,"2024-08-23 6:30:50",1,Completed,Successful,800,MV_9,TH_4,1,18:30:00,Cinepolis
BK_700,US_1,SH_4823,"2024-11-16 2:53:18",2,Completed,Successful,500,MV_10,TH_5,2,21:45:00,"Wave Cinemas"
BK_701,US_5,SH_1853,"2025-01-28 14:29:27",3,Pending,Pending,250,MV_1,TH_1,3,09:00:00,"PVR Cinemas"
BK_702,US_3,SH_3745,"2024-11-17 2:01:06",3,Completed,Successful,450,MV_2,TH_2,3,12:30:00,"Carnival Cinemas"
BK_703,US_4,SH_2045,"2024-02-18 2:38:36",2,Completed,Successful,600,MV_3,TH_3,2,15:00:00,Cinepolis
BK_704,US_1,SH_194,"2025-02-19 23:57:09",4,Completed,Successful,800,MV_4,TH_4,4,18:30:00,"Wave Cinemas"
BK_705,US_4,SH_7576,"2024-11-10 0:19:43",3,Completed,Successful,500,MV_5,TH_5,3,21:45:00,INOX
BK_706,US_5,SH_3890,"2024-10-30 19:08:23",4,Completed,Successful,250,MV_6,TH_1,4,09:00:00,"Miraj Cinemas"
BK_707,US_2,SH_4436,"2024-04-26 19:39:32",2,Completed,Successful,450,MV_7,TH_2,2,12:30:00,"PVR Cinemas"
BK_708,US_3,SH_432,"2024-07-24 5:20:50",3,Completed,Successful,600,MV_8,TH_3,3,15:00:00,"Carnival Cinemas"
BK_709,US_6,SH_3253,"2025-11-01 5:06:56",4,Pending,Pending,800,MV_9,TH_4,4,18:30:00,Cinepolis
BK_710,US_4,SH_4422,"2024-01-27 21:21:47",1,Completed,Successful,500,MV_10,TH_5,1,21:45:00,"Wave Cinemas"
BK_711,US_3,SH_2979,"2024-02-13 0:20:25",1,Completed,Successful,250,MV_1,TH_1,1,09:00:00,"PVR Cinemas"
BK_712,US_5,SH_6670,"2024-03-25 7:34:58",4,Pending,Pending,450,MV_2,TH_2,4,12:30:00,"Carnival Cinemas"
BK_713,US_1,SH_4343,"2025-11-12 11:27:23",3,Completed,Successful,600,MV_3,TH_3,3,15:00:00,Cinepolis
BK_714,US_2,SH_2783,"2025-06-28 5:58:23",4,Completed,Successful,800,MV_4,TH_4,4,18:30:00,"Wave Cinemas"
BK_715,US_3,SH_3152,"2024-02-27 4:00:07",1,Pending,Pending,500,MV_5,TH_5,1,21:45:00,INOX
BK_716,US_5,SH_7186,"2024-08-08 3:08:07",3,Completed,Successful,250,MV_6,TH_1,3,09:00:00,"Miraj Cinemas"
BK_717,US_2,SH_4073,"2025-04-30 4:28:21",4,Completed,Successful,450,MV_7,TH_2,4,12:30:00,"PVR Cinemas"
BK_718,US_2,SH_9579,"2024-09-22 18:00:35",1,Completed,Successful,600,MV_8,TH_3,1,15:00:00,"Carnival Cinemas"
BK_719,US_3,SH_4525,"2025-12-29 14:26:16",2,Completed,Successful,800,MV_9,TH_4,2,18:30:00,Cinepolis
BK_720,US_3,SH_4103,"2024-02-16 18:48:56",2,Completed,Successful,500,MV_10,TH_5,2,21:45:00,"Wave Cinemas"
BK_721,US_5,SH_6493,"2024-11-05 0:51:20",2,Completed,Successful,250,MV_1,TH_1,2,09:00:00,"PVR Cinemas"
BK_722,US_3,SH_6472,"2024-03-08 0:37:15",2,Completed,Successful,450,MV_2,TH_2,2,12:30:00,"Carnival Cinemas"
BK_723,US_2,SH_9738,"2024-05-06 3:40:39",1,Completed,Successful,600,MV_3,TH_3,1,15:00:00,Cinepolis
BK_724,US_2,SH_1137,"2024-10-26 2:22:50",1,Completed,Successful,800,MV_4,TH_4,1,18:30:00,"Wave Cinemas"
BK_725,US_2,SH_1883,"2024-07-02 5:27:58",2,Completed,Successful,500,MV_5,TH_5,2,21:45:00,INOX
BK_726,US_3,SH_5539,"2024-06-16 2:39:46",4,Completed,Successful,250,MV_6,TH_1,4,09:00:00,"Miraj Cinemas"
BK_727,US_3,SH_3497,"2025-07-04 3:12:04",3,Pending,Pending,450,MV_7,TH_2,3,12:30:00,"PVR Cinemas"
BK_728,US_3,SH_8203,"2024-08-27 21:24:26",1,Failed,Cancelled,600,MV_8,TH_3,1,15:00:00,"Carnival Cinemas"
BK_729,US_2,SH_567,"2025-11-11 14:03:19",4,Completed,Successful,800,MV_9,TH_4,4,18:30:00,Cinepolis
BK_730,US_3,SH_3352,"2024-10-07 7:47:04",3,Completed,Successful,500,MV_10,TH_5,3,21:45:00,"Wave Cinemas"
BK_731,US_6,SH_869,"2024-09-25 18:52:15",2,Completed,Successful,250,MV_1,TH_1,2,09:00:00,"PVR Cinemas"
BK_732,US_1,SH_3694,"2024-09-07 0:43:05",3,Pending,Pending,450,MV_2,TH_2,3,12:30:00,"Carnival Cinemas"
BK_733,US_2,SH_6791,"2024-07-21 21:48:40",2,Completed,Successful,600,MV_3,TH_3,2,15:00:00,Cinepolis
BK_734,US_1,SH_9288,"2024-05-23 22:04:56",2,Completed,Successful,800,MV_4,TH_4,2,18:30:00,"Wave Cinemas"
BK_735,US_3,SH_1382,"2025-02-11 15:06:27",2,Completed,Successful,500,MV_5,TH_5,2,21:45:00,INOX
BK_736,US_5,SH_3229,"2025-07-14 18:57:25",3,Pending,Pending,250,MV_6,TH_1,3,09:00:00,"Miraj Cinemas"
BK_737,US_4,SH_4499,"2025-02-24 2:15:46",3,Completed,Successful,450,MV_7,TH_2,3,12:30:00,"PVR Cinemas"
BK_738,US_2,SH_4990,"2024-01-25 1:08:00",2,Completed,Successful,600,MV_8,TH_3,2,15:00:00,"Carnival Cinemas"
BK_739,US_1,SH_9699,"2025-05-29 8:56:17",4,Completed,Successful,800,MV_9,TH_4,4,18:30:00,Cinepolis
BK_740,US_5,SH_5077,"2025-04-14 22:39:45",4,Completed,Successful,500,MV_10,TH_5,4,21:45:00,"Wave Cinemas"
BK_741,US_1,SH_9760,"2024-09-28 15:43:49",2,Completed,Successful,250,MV_1,TH_1,2,09:00:00,"PVR Cinemas"
BK_742,US_1,SH_5014,"2024-06-06 11:57:40",2,Completed,Successful,450,MV_2,TH_2,2,12:30:00,"Carnival Cinemas"
BK_743,US_3,SH_9842,"2024-08-21 19:48:26",2,Failed,Cancelled,600,MV_3,TH_3,2,15:00:00,Cinepolis
BK_744,US_3,SH_674,"2025-03-12 4:19:52",2,Completed,Successful,800,MV_4,TH_4,2,18:30:00,"Wave Cinemas"
BK_745,US_3,SH_190,"2024-07-13 6:45:38",4,Completed,Successful,500,MV_5,TH_5,4,21:45:00,INOX
BK_746,US_2,SH_2261,"2025-12-10 13:00:53",2,Pending,Pending,250,MV_6,TH_1,2,09:00:00,"Miraj Cinemas"
BK_747,US_5,SH_5740,"2025-06-06 1:14:54",1,Completed,Successful,450,MV_7,TH_2,1,12:30:00,"PVR Cinemas"
BK_748,US_2,SH_1258,"2024-09-09 3:26:21",1,Failed,Cancelled,600,MV_8,TH_3,1,15:00:00,"Carnival Cinemas"
BK_749,US_4,SH_7970,"2025-10-19 6:24:09",4,Completed,Successful,800,MV_9,TH_4,4,18:30:00,Cinepolis
BK_750,US_2,SH_2041,"2025-07-16 10:04:33",3,Completed,Successful,500,MV_10,TH_5,3,21:45:00,"Wave Cinemas"
BK_751,US_2,SH_6075,"2025-08-07 7:11:31",3,Completed,Successful,250,MV_1,TH_1,3,09:00:00,"PVR Cinemas"
BK_752,US_2,SH_8307,"2025-09-10 21:23:50",4,Completed,Successful,450,MV_2,TH_2,4,12:30:00,"Carnival Cinemas"
BK_753,US_1,SH_3964,"2024-05-11 18:32:27",1,Completed,Successful,600,MV_3,TH_3,1,15:00:00,Cinepolis
BK_754,US_5,SH_335,"2025-06-18 6:21:04",3,Failed,Cancelled,800,MV_4,TH_4,3,18:30:00,"Wave Cinemas"
BK_755,US_3,SH_8142,"2024-02-14 2:55:21",1,Completed,Successful,500,MV_5,TH_5,1,21:45:00,INOX
BK_756,US_2,SH_7300,"2024-08-11 22:06:17",1,Completed,Successful,250,MV_6,TH_1,1,09:00:00,"Miraj Cinemas"
BK_757,US_6,SH_6320,"2025-10-01 5:00:37",3,Completed,Successful,450,MV_7,TH_2,3,12:30:00,"PVR Cinemas"
BK_758,US_1,SH_265,"2024-06-24 7:06:26",4,Completed,Successful,600,MV_8,TH_3,4,15:00:00,"Carnival Cinemas"
BK_759,US_7,SH_2268,"2024-11-10 4:51:06",3,Completed,Successful,800,MV_9,TH_4,3,18:30:00,Cinepolis
BK_760,US_3,SH_9516,"2025-03-09 10:18:29",3,Pending,Pending,500,MV_10,TH_5,3,21:45:00,"Wave Cinemas"
BK_761,US_2,SH_4176,"2025-02-06 4:48:09",2,Completed,Successful,250,MV_1,TH_1,2,09:00:00,"PVR Cinemas"
BK_762,US_2,SH_7602,"2025-01-29 5:21:07",2,Completed,Successful,450,MV_2,TH_2,2,12:30:00,"Carnival Cinemas"
BK_763,US_3,SH_8119,"2024-10-22 7:03:54",4,Completed,Successful,600,MV_3,TH_3,4,15:00:00,Cinepolis
BK_764,US_2,SH_243,"2024-01-22 22:45:25",1,Completed,Successful,800,MV_4,TH_4,1,18:30:00,"Wave Cinemas"
BK_765,US_6,SH_1884,"2025-11-04 21:14:21",3,Completed,Successful,500,MV_5,TH_5,3,21:45:00,INOX
BK_766,US_3,SH_2157,"2025-10-28 21:12:25",2,Failed,Cancelled,250,MV_6,TH_1,2,09:00:00,"Miraj Cinemas"
BK_767,US_2,SH_2062,"2024-10-11 2:53:08",3,Completed,Successful,450,MV_7,TH_2,3,12:30:00,"PVR Cinemas"
BK_768,US_5,SH_1314,"2025-01-02 1:50:20",1,Completed,Successful,600,MV_8,TH_3,1,15:00:00,"Carnival Cinemas"
BK_769,US_5,SH_6534,"2025-01-31 7:42:20",3,Completed,Successful,800,MV_9,TH_4,3,18:30:00,Cinepolis
BK_770,US_2,SH_1247,"2024-10-16 18:37:39",2,Completed,Successful,500,MV_10,TH_5,2,21:45:00,"Wave Cinemas"
BK_771,US_1,SH_4801,"2025-05-31 2:00:42",4,Completed,Successful,250,MV_1,TH_1,4,09:00:00,"PVR Cinemas"
BK_772,US_1,SH_6756,"2025-06-22 16:02:47",4,Pending,Pending,450,MV_2,TH_2,4,12:30:00,"Carnival Cinemas"
BK_773,US_2,SH_3631,"2025-05-01 19:32:48",2,Completed,Successful,600,MV_3,TH_3,2,15:00:00,Cinepolis
BK_774,US_2,SH_3680,"2024-08-08 13:31:45",1,Completed,Successful,800,MV_4,TH_4,1,18:30:00,"Wave Cinemas"
BK_775,US_4,SH_3472,"2024-06-19 10:15:55",1,Completed,Successful,500,MV_5,TH_5,1,21:45:00,INOX
BK_776,US_3,SH_6318,"2024-03-20 15:59:16",2,Completed,Successful,250,MV_6,TH_1,2,09:00:00,"Miraj Cinemas"
BK_777,US_2,SH_6792,"2024-06-10 23:15:45",2,Completed,Successful,450,MV_7,TH_2,2,12:30:00,"PVR Cinemas"
BK_778,US_3,SH_4075,"2024-05-26 18:11:58",2,Completed,Successful,600,MV_8,TH_3,2,15:00:00,"Carnival Cinemas"
BK_779,US_5,SH_5448,"2025-08-02 1:52:21",3,Completed,Successful,800,MV_9,TH_4,3,18:30:00,Cinepolis
BK_780,US_2,SH_2687,"2024-07-15 3:33:24",1,Completed,Successful,500,MV_10,TH_5,1,21:45:00,"Wave Cinemas"
BK_781,US_1,SH_5510,"2024-01-23 20:25:38",1,Completed,Successful,250,MV_1,TH_1,1,09:00:00,"PVR Cinemas"
BK_782,US_6,SH_6994,"2024-01-05 8:54:21",1,Pending,Pending,450,MV_2,TH_2,1,12:30:00,"Carnival Cinemas"
BK_783,US_2,SH_5912,"2024-03-24 1:35:39",2,Completed,Successful,600,MV_3,TH_3,2,15:00:00,Cinepolis
BK_784,US_2,SH_279,"2025-07-05 5:23:20",4,Completed,Successful,800,MV_4,TH_4,4,18:30:00,"Wave Cinemas"
BK_785,US_4,SH_363,"2025-04-27 20:45:02",4,Completed,Successful,500,MV_5,TH_5,4,21:45:00,INOX
BK_786,US_1,SH_3692,"2024-09-07 13:34:35",2,Completed,Successful,250,MV_6,TH_1,2,09:00:00,"Miraj Cinemas"
BK_787,US_1,SH_9602,"2025-04-06 19:43:25",1,Completed,Successful,450,MV_7,TH_2,1,12:30:00,"PVR Cinemas"
BK_788,US_1,SH_1386,"2025-08-21 16:47:04",3,Completed,Successful,600,MV_8,TH_3,3,15:00:00,"Carnival Cinemas"
BK_789,US_5,SH_2635,"2024-03-01 9:39:02",4,Completed,Successful,800,MV_9,TH_4,4,18:30:00,Cinepolis
BK_790,US_2,SH_125,"2025-02-08 18:22:37",4,Completed,Successful,500,MV_10,TH_5,4,21:45:00,"Wave Cinemas"
BK_791,US_4,SH_6028,"2025-04-20 12:31:16",2,Completed,Successful,250,MV_1,TH_1,2,09:00:00,"PVR Cinemas"
BK_792,US_3,SH_8223,"2025-11-30 19:17:43",3,Completed,Successful,450,MV_2,TH_2,3,12:30:00,"Carnival Cinemas"
BK_793,US_3,SH_8175,"2024-11-25 6:23:12",3,Completed,Successful,600,MV_3,TH_3,3,15:00:00,Cinepolis
BK_794,US_1,SH_4092,"2024-12-29 22:24:40",1,Completed,Successful,800,MV_4,TH_4,1,18:30:00,"Wave Cinemas"
BK_795,US_1,SH_1537,"2025-04-24 3:17:49",3,Completed,Successful,500,MV_5,TH_5,3,21:45:00,INOX
BK_796,US_1,SH_8288,"2024-11-16 15:33:45",3,Completed,Successful,250,MV_6,TH_1,3,09:00:00,"Miraj Cinemas"
BK_797,US_2,SH_4418,"2024-09-07 6:34:22",2,Completed,Successful,450,MV_7,TH_2,2,12:30:00,"PVR Cinemas"
BK_798,US_1,SH_354,"2024-09-20 17:13:55",4,Completed,Successful,600,MV_8,TH_3,4,15:00:00,"Carnival Cinemas"
BK_799,US_2,SH_4457,"2024-10-11 18:54:31",2,Completed,Successful,800,MV_9,TH_4,2,18:30:00,Cinepolis
BK_800,US_1,SH_2512,"2025-10-15 0:17:57",2,Completed,Successful,500,MV_10,TH_5,2,21:45:00,"Wave Cinemas"
BK_801,US_3,SH_3926,"2024-02-05 16:19:04",2,Completed,Successful,250,MV_1,TH_1,2,09:00:00,"PVR Cinemas"
BK_802,US_1,SH_2296,"2024-11-29 12:14:31",3,Completed,Successful,450,MV_2,TH_2,3,12:30:00,"Carnival Cinemas"
BK_803,US_1,SH_846,"2025-04-17 2:46:34",4,Completed,Successful,600,MV_3,TH_3,4,15:00:00,Cinepolis
BK_804,US_1,SH_662,"2025-04-14 16:15:01",2,Failed,Cancelled,800,MV_4,TH_4,2,18:30:00,"Wave Cinemas"
BK_805,US_4,SH_4811,"2024-04-01 20:14:53",3,Completed,Successful,500,MV_5,TH_5,3,21:45:00,INOX
BK_806,US_2,SH_1155,"2025-08-19 1:15:29",3,Completed,Successful,250,MV_6,TH_1,3,09:00:00,"Miraj Cinemas"
BK_807,US_1,SH_7499,"2025-02-15 8:10:08",3,Completed,Successful,450,MV_7,TH_2,3,12:30:00,"PVR Cinemas"
